SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
2256105,366871,Cash loans,9716.805,90000.0,95940.0,,90000.0,FRIDAY,9,Y,1,,,,XNA,Approved,-1104,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-1074.0,-744.0,-924.0,-920.0,1.0
2279166,346389,Cash loans,,0.0,0.0,,,TUESDAY,18,Y,1,,,,XNA,Canceled,-252,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1614765,359838,Revolving loans,45000.0,0.0,900000.0,,,SATURDAY,15,Y,1,,,,XAP,Approved,-487,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,1263,Consumer electronics,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,-349.0,0.0
1727098,302669,Cash loans,14715.72,225000.0,262125.0,,225000.0,TUESDAY,10,Y,1,,,,XNA,Refused,-1136,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,middle,Cash X-Sell: middle,,,,,,
1183104,317441,Consumer loans,6338.295,30091.5,31581.0,0.0,30091.5,FRIDAY,12,Y,1,0.0,,,XAP,Approved,-2622,XNA,XAP,Family,New,Mobile,POS,XNA,Country-wide,73,Connectivity,6.0,high,POS mobile with interest,365243.0,-2591.0,-2441.0,-2441.0,-2438.0,1.0
1212797,359311,Consumer loans,9005.805,96525.0,96525.0,0.0,96525.0,THURSDAY,13,Y,1,0.0,,,XAP,Approved,-931,Cash through the bank,XAP,Family,Repeater,Furniture,POS,XNA,Stone,20,Furniture,12.0,low_normal,POS industry with interest,365243.0,-896.0,-566.0,-656.0,-648.0,0.0
1649334,183181,Consumer loans,11258.865,103455.0,99504.0,13455.0,103455.0,THURSDAY,16,Y,1,0.1297259906852768,,,XAP,Approved,-621,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,50,Connectivity,12.0,high,POS mobile with interest,365243.0,-586.0,-256.0,-316.0,-310.0,0.0
1455976,439123,Consumer loans,22442.985,192330.0,192330.0,0.0,192330.0,WEDNESDAY,10,Y,1,0.0,,,XAP,Approved,-51,Cash through the bank,XAP,Unaccompanied,Refreshed,Audio/Video,POS,XNA,Stone,181,Consumer electronics,10.0,middle,POS household with interest,365243.0,-16.0,254.0,365243.0,365243.0,0.0
2037384,162520,Consumer loans,6555.96,70267.5,70267.5,0.0,70267.5,WEDNESDAY,15,Y,1,0.0,,,XAP,Approved,-982,Cash through the bank,XAP,Family,Repeater,Furniture,POS,XNA,Regional / Local,15000,Furniture,12.0,low_normal,POS industry with interest,365243.0,-951.0,-621.0,-621.0,-614.0,0.0
1353336,300606,Cash loans,,0.0,0.0,,,THURSDAY,12,Y,1,,,,XNA,Canceled,-249,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2167359,195470,Cash loans,14364.72,229500.0,254947.5,,229500.0,WEDNESDAY,7,Y,1,,,,Repairs,Approved,-1630,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,low_normal,Cash Street: low,365243.0,-1600.0,-910.0,-1420.0,-1416.0,1.0
2812569,228091,Consumer loans,3862.8,42659.37,37503.0,8535.87,42659.37,TUESDAY,16,Y,1,0.2019236879224406,,,XAP,Approved,-2289,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,3500,Consumer electronics,12.0,middle,POS household with interest,365243.0,-2258.0,-1928.0,-1928.0,-1661.0,0.0
2589056,385466,Consumer loans,12600.495,134999.91,134995.5,4.41,134999.91,SATURDAY,17,Y,1,3.557699341496529e-05,,,XAP,Approved,-616,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,100,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-585.0,-255.0,-465.0,-461.0,0.0
2467555,296783,Consumer loans,5264.46,52650.0,47385.0,5265.0,52650.0,MONDAY,10,Y,1,0.1089090909090909,,,XAP,Approved,-2686,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,100,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2654.0,-2384.0,-2384.0,-2379.0,0.0
1764554,309249,Cash loans,,0.0,0.0,,,TUESDAY,15,Y,1,,,,XNA,Canceled,-91,XNA,XAP,,Refreshed,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
1560920,421161,Consumer loans,5636.205,24750.0,20497.5,4950.0,24750.0,SATURDAY,9,Y,1,0.2118479221927497,,,XAP,Approved,-606,Cash through the bank,XAP,,Repeater,Construction Materials,POS,XNA,Stone,63,Construction,4.0,middle,POS industry with interest,365243.0,-575.0,-485.0,-545.0,-535.0,0.0
2687421,273187,Cash loans,11494.125,157500.0,157500.0,0.0,157500.0,THURSDAY,11,Y,1,0.0,,,XNA,Approved,-1622,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-1592.0,-1082.0,-1262.0,-1255.0,1.0
1423441,158979,Consumer loans,3588.03,33255.0,29925.0,3330.0,33255.0,SATURDAY,18,Y,1,0.1090564645097797,,,XAP,Approved,-2025,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,44,Connectivity,12.0,high,POS mobile with interest,365243.0,-1971.0,-1641.0,-1671.0,-1667.0,0.0
1828097,255886,Cash loans,48458.025,1575000.0,1762110.0,,1575000.0,SATURDAY,11,Y,1,,,,XNA,Refused,-274,Cash through the bank,LIMIT,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
2310178,440349,Consumer loans,22015.125,139846.5,117414.0,27972.0,139846.5,WEDNESDAY,11,Y,1,0.2095390952986595,,,XAP,Approved,-1354,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Stone,150,Consumer electronics,6.0,middle,POS household with interest,365243.0,-1321.0,-1171.0,-1231.0,-1224.0,0.0
1390144,223440,Cash loans,12047.625,90000.0,109156.5,,90000.0,SATURDAY,8,Y,1,,,,XNA,Approved,-1189,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,365243.0,-1159.0,-829.0,-1159.0,-1153.0,1.0
1583704,315664,Cash loans,,0.0,0.0,,,WEDNESDAY,15,Y,1,,,,XNA,Refused,-430,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1649679,134404,Consumer loans,10667.97,89955.0,88974.0,8995.5,89955.0,TUESDAY,12,Y,1,0.0999996659442711,,,XAP,Refused,-1798,Cash through the bank,HC,Family,Repeater,Mobile,POS,XNA,Country-wide,56,Consumer electronics,12.0,high,POS mobile with interest,,,,,,
1165261,172583,Cash loans,4168.08,54000.0,54000.0,,54000.0,WEDNESDAY,13,Y,1,,,,XNA,Approved,-516,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Regional / Local,300,Consumer electronics,18.0,middle,Cash X-Sell: middle,365243.0,-486.0,24.0,-306.0,-302.0,0.0
2017054,373164,Consumer loans,4322.835,93061.08,93060.0,1.08,93061.08,MONDAY,16,Y,1,1.2639206226901531e-05,,,XAP,Approved,-2,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,50,Consumer electronics,24.0,low_action,POS household without interest,365243.0,365243.0,719.0,365243.0,365243.0,0.0
2008241,280712,Consumer loans,3009.915,30078.0,27067.5,3010.5,30078.0,THURSDAY,9,Y,1,0.1090068549045209,,,XAP,Refused,-2279,Cash through the bank,LIMIT,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,44,Connectivity,12.0,high,POS mobile with interest,,,,,,
1816403,256371,Cash loans,31446.36,450000.0,491580.0,,450000.0,MONDAY,10,Y,1,,,,XNA,Approved,-728,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-698.0,-8.0,-8.0,365243.0,1.0
2449724,370987,Revolving loans,2250.0,45000.0,45000.0,,45000.0,SATURDAY,4,Y,1,,,,XAP,Approved,-247,XNA,XAP,Unaccompanied,Refreshed,XNA,Cards,walk-in,Country-wide,200,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1449323,321695,Revolving loans,22500.0,0.0,450000.0,,,MONDAY,9,Y,1,,,,XAP,Approved,-1310,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-373.0,-345.0,365243.0,-345.0,-284.0,0.0
2691177,351854,Consumer loans,7368.21,92821.5,120199.5,6750.0,92821.5,TUESDAY,8,Y,1,0.0579077793639489,,,XAP,Approved,-784,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,148,Consumer electronics,24.0,middle,POS household with interest,365243.0,-753.0,-63.0,-603.0,-597.0,0.0
1707025,152859,Consumer loans,13642.875,314352.0,314352.0,0.0,314352.0,THURSDAY,11,Y,1,0.0,,,XAP,Refused,-1238,Cash through the bank,LIMIT,Unaccompanied,Repeater,Construction Materials,POS,XNA,Stone,16,Construction,30.0,low_normal,POS industry with interest,,,,,,
2800241,169530,Consumer loans,10085.175,90450.0,90450.0,0.0,90450.0,MONDAY,9,Y,1,0.0,,,XAP,Approved,-1088,XNA,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Regional / Local,145,Consumer electronics,12.0,high,POS household with interest,365243.0,-1008.0,-678.0,-678.0,-676.0,0.0
2814954,171979,Consumer loans,,87256.35,87256.35,0.0,87256.35,FRIDAY,10,Y,1,0.0,,,XAP,Unused offer,-396,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,15,Connectivity,,XNA,POS mobile with interest,,,,,,
2225545,228926,Cash loans,34884.765,315000.0,332046.0,,315000.0,WEDNESDAY,11,Y,1,,,,XNA,Approved,-1037,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,,,,,,
1799496,395630,Consumer loans,20193.3,224370.0,179496.0,44874.0,224370.0,SATURDAY,9,Y,1,0.2178181818181818,,,XAP,Approved,-2487,Cash through the bank,XAP,,Repeater,Gardening,POS,XNA,Regional / Local,154,Consumer electronics,10.0,low_normal,POS household without interest,,,,,,
2772537,356001,Consumer loans,10299.465,95157.0,92704.5,9517.5,95157.0,TUESDAY,10,Y,1,0.1014010949430917,,,XAP,Approved,-2519,XNA,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Country-wide,-1,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2488.0,-2218.0,-2218.0,-2213.0,1.0
2076117,250240,Consumer loans,3511.17,29205.0,28453.5,2920.5,29205.0,THURSDAY,8,Y,1,0.1013798049340218,,,XAP,Approved,-1828,Cash through the bank,XAP,Unaccompanied,New,Clothing and Accessories,POS,XNA,Stone,79,Construction,10.0,middle,POS industry with interest,365243.0,-1784.0,-1514.0,-1514.0,-1510.0,0.0
1705255,426826,Cash loans,32197.5,675000.0,675000.0,,675000.0,SATURDAY,17,Y,1,,,,XNA,Approved,-681,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,low_normal,Cash X-Sell: low,365243.0,-651.0,219.0,-231.0,-225.0,0.0
1785271,230131,Consumer loans,2404.53,16953.975,14476.5,3372.975,16953.975,MONDAY,15,Y,1,0.2058030507390782,,,XAP,Approved,-1376,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,44,Connectivity,8.0,high,POS mobile with interest,365243.0,-1341.0,-1131.0,-1131.0,-1124.0,0.0
1311761,215629,Revolving loans,22500.0,0.0,450000.0,,,SUNDAY,14,Y,1,,,,XAP,Approved,-699,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1567003,219130,Cash loans,,0.0,0.0,,,FRIDAY,13,Y,1,,,,XNA,Canceled,-234,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1845931,289610,Consumer loans,6774.255,79650.0,55755.0,23895.0,79650.0,SATURDAY,17,Y,1,0.3267272727272727,,,XAP,Approved,-1053,Cash through the bank,XAP,,New,Furniture,POS,XNA,Stone,150,Furniture,10.0,middle,POS industry with interest,365243.0,-998.0,-728.0,-758.0,-749.0,0.0
1030008,129996,Consumer loans,2151.045,37383.39,40747.5,3741.39,37383.39,TUESDAY,11,Y,1,0.0915894695588862,,,XAP,Approved,-474,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Regional / Local,140,Consumer electronics,24.0,low_normal,POS household with interest,365243.0,-441.0,249.0,-21.0,-14.0,0.0
2242879,275119,Consumer loans,4391.415,94477.5,94477.5,0.0,94477.5,TUESDAY,14,Y,1,0.0,,,XAP,Approved,-1668,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Country-wide,2000,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1636.0,-946.0,-1036.0,-1033.0,0.0
2208626,346418,Consumer loans,21218.805,236808.0,205699.5,47362.5,236808.0,SUNDAY,14,Y,1,0.2038317415566864,,,XAP,Approved,-1103,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,6000,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1071.0,-741.0,-801.0,-795.0,0.0
2812856,270396,Revolving loans,11250.0,225000.0,225000.0,,225000.0,TUESDAY,8,Y,1,,,,XAP,Approved,-191,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-180.0,-142.0,365243.0,365243.0,365243.0,0.0
1016969,387794,Cash loans,8669.385,67500.0,71955.0,,67500.0,SUNDAY,15,Y,1,,,,XNA,Approved,-1024,Cash through the bank,XAP,Unaccompanied,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,365243.0,-994.0,-664.0,-754.0,-743.0,1.0
1003867,115315,Consumer loans,1950.39,16897.5,16713.0,1692.0,16897.5,SATURDAY,10,Y,1,0.1001218048455211,,,XAP,Approved,-2511,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,530,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-2480.0,-2150.0,-2150.0,-2132.0,1.0
1153927,331399,Cash loans,14019.705,135000.0,143910.0,,135000.0,THURSDAY,9,Y,1,,,,XNA,Approved,-197,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-167.0,163.0,365243.0,365243.0,1.0
1133032,396112,Cash loans,25521.66,135000.0,139455.0,,135000.0,THURSDAY,11,Y,1,,,,XNA,Approved,-173,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Stone,170,Consumer electronics,6.0,middle,Cash X-Sell: middle,,,,,,
1901166,272797,Cash loans,,0.0,0.0,,,MONDAY,12,Y,1,,,,XNA,Canceled,-447,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2344019,195795,Revolving loans,2250.0,45000.0,45000.0,,45000.0,MONDAY,18,Y,1,,,,XAP,Refused,-250,XNA,SCOFR,"Spouse, partner",Refreshed,XNA,Cards,walk-in,Country-wide,2231,Consumer electronics,0.0,XNA,Card Street,,,,,,
2021752,154924,Cash loans,,0.0,0.0,,,TUESDAY,13,Y,1,,,,XNA,Canceled,-199,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2267828,454781,Cash loans,,0.0,0.0,,,MONDAY,10,Y,1,,,,XNA,Canceled,-75,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2015065,312044,Consumer loans,13173.21,144215.235,129798.0,14417.235,144215.235,WEDNESDAY,16,Y,1,0.1088767048275258,0.1424402130794514,0.6379492600422833,XAP,Approved,-511,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,40,Connectivity,12.0,middle,POS mobile with interest,365243.0,-453.0,-123.0,-363.0,-348.0,0.0
2264117,124421,Cash loans,,0.0,0.0,,,SATURDAY,11,Y,1,,,,XNA,Canceled,-32,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1524947,318168,Consumer loans,,93091.5,93091.5,0.0,93091.5,SUNDAY,13,Y,1,0.0,,,XAP,Unused offer,-479,Cash through the bank,CLIENT,,New,Mobile,XNA,XNA,Country-wide,45,Connectivity,,XNA,POS mobile with interest,,,,,,
2150446,449247,Revolving loans,2250.0,45000.0,45000.0,,45000.0,FRIDAY,7,Y,1,,,,XAP,Refused,-248,XNA,SCO,Unaccompanied,Refreshed,XNA,Cards,walk-in,AP+ (Cash loan),3,XNA,0.0,XNA,Card Street,,,,,,
1244519,333710,Cash loans,32226.525,958500.0,1097676.0,,958500.0,FRIDAY,9,Y,1,,,,XNA,Approved,-246,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,365243.0,-216.0,1554.0,365243.0,365243.0,1.0
1743316,414562,Consumer loans,4499.865,26617.5,28372.5,0.0,26617.5,SATURDAY,9,Y,1,0.0,,,XAP,Approved,-2228,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,23,Connectivity,8.0,high,POS mobile with interest,365243.0,-2197.0,-1987.0,-1987.0,-1982.0,1.0
1889943,448407,Consumer loans,13694.445,82035.0,87448.5,0.0,82035.0,SUNDAY,8,Y,1,0.0,,,XAP,Approved,-2496,Cash through the bank,XAP,Unaccompanied,Refreshed,Consumer Electronics,POS,XNA,Country-wide,2000,Consumer electronics,8.0,high,POS household with interest,365243.0,-2465.0,-2255.0,-2255.0,-2251.0,1.0
1809823,269193,Cash loans,22931.64,229500.0,229500.0,,229500.0,THURSDAY,16,Y,1,,,,XNA,Approved,-244,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-214.0,116.0,365243.0,365243.0,0.0
1592971,114477,Cash loans,34074.45,540000.0,582768.0,,540000.0,MONDAY,8,Y,1,,,,XNA,Approved,-753,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-721.0,-31.0,-151.0,-145.0,0.0
2392091,348486,Cash loans,,0.0,0.0,,,FRIDAY,11,Y,1,,,,XNA,Canceled,-209,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2388559,382557,Consumer loans,3155.58,55147.5,66793.5,0.0,55147.5,SUNDAY,13,Y,1,0.0,,,XAP,Approved,-432,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Country-wide,1500,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-400.0,290.0,-10.0,365243.0,0.0
1539165,273450,Consumer loans,8329.68,61551.0,61551.0,0.0,61551.0,MONDAY,14,Y,1,0.0,,,XAP,Approved,-79,Cash through the bank,XAP,,Refreshed,Mobile,POS,XNA,Country-wide,30,Connectivity,10.0,high,POS mobile with interest,365243.0,-46.0,224.0,365243.0,365243.0,0.0
2521413,113172,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-8,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
2160779,319575,Cash loans,,0.0,0.0,,,THURSDAY,10,Y,1,,,,XNA,Canceled,-319,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2075333,326674,Consumer loans,11118.15,215180.01,215176.5,3.51,215180.01,FRIDAY,12,Y,1,1.7765168292859046e-05,,,XAP,Approved,-437,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Regional / Local,1000,Consumer electronics,24.0,low_normal,POS household with interest,365243.0,-407.0,283.0,365243.0,365243.0,0.0
1356551,267046,Consumer loans,20614.05,215730.0,215730.0,0.0,215730.0,SATURDAY,13,Y,1,0.0,,,XAP,Approved,-331,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,100,Furniture,12.0,low_normal,POS industry with interest,365243.0,-297.0,33.0,365243.0,365243.0,0.0
1568364,246811,Cash loans,28786.5,450000.0,450000.0,,450000.0,WEDNESDAY,16,Y,1,,,,XNA,Approved,-563,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-533.0,157.0,-23.0,-20.0,0.0
1263149,250263,Cash loans,22680.045,225000.0,247275.0,,225000.0,THURSDAY,10,Y,1,,,,Repairs,Approved,-579,Cash through the bank,XAP,,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,high,Cash Street: high,365243.0,-549.0,-39.0,-39.0,-37.0,1.0
1145677,270315,Cash loans,12046.815,135000.0,178308.0,,135000.0,THURSDAY,13,Y,1,,,,XNA,Refused,-599,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,,,,,,
1044653,121239,Cash loans,,0.0,0.0,,,SATURDAY,14,Y,1,,,,XNA,Canceled,-58,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1538291,158357,Consumer loans,12689.64,161415.0,130257.0,32283.0,161415.0,TUESDAY,10,Y,1,0.2163105808919762,,,XAP,Approved,-307,Cash through the bank,XAP,Unaccompanied,Refreshed,Audio/Video,POS,XNA,Country-wide,150,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-277.0,53.0,-37.0,-29.0,1.0
2695767,407023,Cash loans,13065.3,405000.0,405000.0,,405000.0,TUESDAY,12,Y,1,,,,XNA,Refused,-394,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
1432252,372996,Cash loans,23122.17,450000.0,640080.0,,450000.0,FRIDAY,12,Y,1,,,,XNA,Refused,-126,Cash through the bank,SCO,Children,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
1716475,346654,Consumer loans,5029.515,51786.0,42786.0,9000.0,51786.0,TUESDAY,16,Y,1,0.1892754447498973,,,XAP,Approved,-423,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,300,Consumer electronics,10.0,middle,POS household with interest,365243.0,-392.0,-122.0,-122.0,-117.0,0.0
1595860,188282,Consumer loans,2813.31,34653.735,27720.0,6933.735,34653.735,SUNDAY,11,Y,1,0.2179120881066774,,,XAP,Approved,-555,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Regional / Local,144,Consumer electronics,12.0,middle,POS household with interest,365243.0,-515.0,-185.0,-425.0,-422.0,0.0
1858035,448780,Cash loans,,0.0,0.0,,,MONDAY,16,Y,1,,,,XNA,Canceled,-40,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1609205,381928,Consumer loans,4422.555,40860.0,39807.0,4086.0,40860.0,SATURDAY,13,Y,1,0.1013834883590881,,,XAP,Approved,-2645,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,486,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2614.0,-2344.0,-2344.0,-2336.0,1.0
1035062,340921,Consumer loans,10210.95,98946.0,109395.0,0.0,98946.0,THURSDAY,20,Y,1,0.0,,,XAP,Approved,-590,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,3125,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-559.0,-229.0,-379.0,-377.0,0.0
1325541,327054,Cash loans,13188.375,225000.0,254700.0,,225000.0,MONDAY,19,Y,1,,,,XNA,Refused,-456,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,24.0,low_normal,Cash X-Sell: low,,,,,,
2307841,220018,Consumer loans,13274.82,78516.0,83700.0,0.0,78516.0,SATURDAY,17,Y,1,0.0,,,XAP,Approved,-2650,Cash through the bank,XAP,Other_A,Repeater,Consumer Electronics,POS,XNA,Country-wide,960,Consumer electronics,8.0,high,POS household with interest,365243.0,-2619.0,-2409.0,-2409.0,-2404.0,1.0
1670750,422872,Cash loans,,0.0,0.0,,,FRIDAY,10,Y,1,,,,XNA,Canceled,-375,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1715957,301878,Revolving loans,7875.0,157500.0,157500.0,0.0,157500.0,SUNDAY,15,Y,1,0.0,,,XAP,Approved,-365,XNA,XAP,,Repeater,XNA,Cards,walk-in,Country-wide,50,Connectivity,0.0,XNA,Card Street,,,,,,
2788297,437745,Consumer loans,10692.99,67639.5,80410.5,0.0,67639.5,SATURDAY,10,Y,1,0.0,,,XAP,Approved,-388,Cash through the bank,XAP,,New,Computers,POS,XNA,Country-wide,250,Consumer electronics,8.0,low_action,POS household without interest,365243.0,-357.0,-147.0,-147.0,-142.0,0.0
1844059,313159,Consumer loans,5668.92,52375.5,51025.5,5238.0,52375.5,SUNDAY,10,Y,1,0.1013918114198046,,,XAP,Approved,-2430,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,2153,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2399.0,-2129.0,-2129.0,-2122.0,1.0
1377512,416922,Cash loans,49081.815,472500.0,491211.0,,472500.0,THURSDAY,13,Y,1,,,,XNA,Approved,-353,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),5,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-323.0,7.0,-23.0,-14.0,1.0
